Date;Level [mm];Quantity [Liter];Signal health [-];Error [-];StdDev [Liter];Refill Quantity [Liter];Rain quantity 24h [Liter];Refill quantity 24h [Liter];Measured quantity change 24h [Liter];Calculated quantity change 24h [Liter];Quantity difference [%];Filter diagnosis [-];Usage in last 24h [Liter];Usage average in last 10d [Liter]
2018-10-22 08:45:52;203;637;98;Kein Fehler erkannt;1.21;660;0.00;;;;;;;;
2018-10-22 08:45:55;203;637;98;Kein Fehler erkannt;1.56;660;0.00;;;;;;;;
2018-10-22 08:45:57;203;637;98;Kein Fehler erkannt;1.47;660;0.00;;;;;;;;
2018-10-22 08:46:00;203;637;98;Kein Fehler erkannt;1.26;660;0.00;;;;;;;;
2018-10-22 08:46:02;204;640;95;Kein Fehler erkannt;4.22;660;0.00;;;;;;;;
2018-10-22 08:46:05;204;640;98;Kein Fehler erkannt;1.76;660;0.00;;;;;;;;
2018-10-22 08:46:07;205;644;94;Kein Fehler erkannt;6.03;660;0.00;;;;;;;;
2018-10-22 08:46:10;204;640;95;Kein Fehler erkannt;4.67;660;0.00;;;;;;;;
2018-10-22 08:46:12;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:46:15;204;640;97;Kein Fehler erkannt;2.18;660;0.00;;;;;;;;
2018-10-22 08:46:17;204;640;98;Kein Fehler erkannt;1.32;660;0.00;;;;;;;;
2018-10-22 08:46:19;203;637;98;Kein Fehler erkannt;2.08;660;0.00;;;;;;;;
2018-10-22 08:46:22;205;644;94;Kein Fehler erkannt;5.40;660;0.00;;;;;;;;
2018-10-22 08:46:25;203;637;96;Kein Fehler erkannt;3.19;660;0.00;;;;;;;;
2018-10-22 08:46:27;204;640;96;Kein Fehler erkannt;3.24;660;0.00;;;;;;;;
2018-10-22 08:46:30;204;640;96;Kein Fehler erkannt;4.08;660;0.00;;;;;;;;
2018-10-22 08:46:32;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:46:35;204;640;95;Kein Fehler erkannt;4.71;660;0.00;;;;;;;;
2018-10-22 08:46:37;205;644;94;Kein Fehler erkannt;6.03;660;0.00;;;;;;;;
2018-10-22 08:46:40;205;644;94;Kein Fehler erkannt;5.76;660;0.00;;;;;;;;
2018-10-22 08:46:42;204;640;96;Kein Fehler erkannt;4.16;660;0.00;;;;;;;;
2018-10-22 08:46:44;204;640;96;Kein Fehler erkannt;3.99;660;0.00;;;;;;;;
2018-10-22 08:46:47;204;640;95;Kein Fehler erkannt;5.13;660;0.00;;;;;;;;
2018-10-22 08:46:49;204;640;95;Kein Fehler erkannt;4.61;660;0.00;;;;;;;;
2018-10-22 08:46:52;203;637;99;Kein Fehler erkannt;0.44;660;0.00;;;;;;;;
2018-10-22 08:46:54;204;640;98;Kein Fehler erkannt;2.08;660;0.00;;;;;;;;
2018-10-22 08:46:57;203;637;98;Kein Fehler erkannt;1.44;660;0.00;;;;;;;;
2018-10-22 08:47:00;204;640;95;Kein Fehler erkannt;4.60;660;0.00;;;;;;;;
2018-10-22 08:47:02;204;640;95;Kein Fehler erkannt;5.15;660;0.00;;;;;;;;
2018-10-22 08:47:05;203;637;98;Kein Fehler erkannt;1.52;660;0.00;;;;;;;;
2018-10-22 08:47:07;204;640;96;Kein Fehler erkannt;3.58;660;0.00;;;;;;;;
2018-10-22 08:47:09;204;640;95;Kein Fehler erkannt;4.79;660;0.00;;;;;;;;
2018-10-22 08:47:12;204;640;97;Kein Fehler erkannt;2.24;660;0.00;;;;;;;;
2018-10-22 08:47:14;205;644;94;Kein Fehler erkannt;5.47;660;0.00;;;;;;;;
2018-10-22 08:47:17;205;644;94;Kein Fehler erkannt;5.49;660;0.00;;;;;;;;
2018-10-22 08:47:19;204;640;95;Kein Fehler erkannt;4.48;660;0.00;;;;;;;;
2018-10-22 08:47:22;204;640;95;Kein Fehler erkannt;5.00;660;0.00;;;;;;;;
2018-10-22 08:47:25;204;640;95;Kein Fehler erkannt;5.03;660;0.00;;;;;;;;
2018-10-22 08:47:27;205;644;94;Kein Fehler erkannt;5.40;660;0.00;;;;;;;;
2018-10-22 08:47:29;205;644;94;Kein Fehler erkannt;5.86;660;0.00;;;;;;;;
2018-10-22 08:47:32;204;640;96;Kein Fehler erkannt;4.08;660;0.00;;;;;;;;
2018-10-22 08:47:34;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:47:37;204;640;96;Kein Fehler erkannt;4.08;660;0.00;;;;;;;;
2018-10-22 08:47:39;204;640;96;Kein Fehler erkannt;3.77;660;0.00;;;;;;;;
2018-10-22 08:47:42;205;644;94;Kein Fehler erkannt;6.03;660;0.00;;;;;;;;
2018-10-22 08:47:44;203;637;99;Kein Fehler erkannt;0.94;660;0.00;;;;;;;;
2018-10-22 08:47:47;204;640;94;Kein Fehler erkannt;5.35;660;0.00;;;;;;;;
2018-10-22 08:47:49;204;640;95;Kein Fehler erkannt;4.52;660;0.00;;;;;;;;
2018-10-22 08:47:52;204;640;95;Kein Fehler erkannt;5.21;660;0.00;;;;;;;;
2018-10-22 08:47:54;205;644;94;Kein Fehler erkannt;5.81;660;0.00;;;;;;;;
2018-10-22 08:47:57;204;640;95;Kein Fehler erkannt;4.99;660;0.00;;;;;;;;
2018-10-22 08:47:59;204;640;95;Kein Fehler erkannt;5.22;660;0.00;;;;;;;;
2018-10-22 08:48:02;204;640;95;Kein Fehler erkannt;4.62;660;0.00;;;;;;;;
2018-10-22 08:48:04;204;640;94;Kein Fehler erkannt;5.38;660;0.00;;;;;;;;
2018-10-22 08:48:07;203;637;97;Kein Fehler erkannt;2.66;660;0.00;;;;;;;;
2018-10-22 08:48:09;204;640;95;Kein Fehler erkannt;4.52;660;0.00;;;;;;;;
2018-10-22 08:48:11;204;640;94;Kein Fehler erkannt;5.82;660;0.00;;;;;;;;
2018-10-22 08:48:14;204;640;98;Kein Fehler erkannt;1.32;660;0.00;;;;;;;;
2018-10-22 08:48:16;204;640;96;Kein Fehler erkannt;3.77;660;0.00;;;;;;;;
2018-10-22 08:48:19;204;640;98;Kein Fehler erkannt;1.76;660;0.00;;;;;;;;
2018-10-22 08:48:21;204;640;96;Kein Fehler erkannt;3.93;660;0.00;;;;;;;;
2018-10-22 08:48:24;205;644;94;Kein Fehler erkannt;6.10;660;0.00;;;;;;;;
2018-10-22 08:48:27;204;640;95;Kein Fehler erkannt;5.03;660;0.00;;;;;;;;
2018-10-22 08:48:29;205;644;94;Kein Fehler erkannt;5.76;660;0.00;;;;;;;;
2018-10-22 08:48:31;204;640;95;Kein Fehler erkannt;5.00;660;0.00;;;;;;;;
2018-10-22 08:48:34;204;640;96;Kein Fehler erkannt;3.60;660;0.00;;;;;;;;
2018-10-22 08:48:36;204;640;95;Kein Fehler erkannt;4.36;660;0.00;;;;;;;;
2018-10-22 08:48:39;204;640;97;Kein Fehler erkannt;2.98;660;0.00;;;;;;;;
2018-10-22 08:48:41;204;640;94;Kein Fehler erkannt;5.27;660;0.00;;;;;;;;
2018-10-22 08:48:44;204;640;96;Kein Fehler erkannt;3.22;660;0.00;;;;;;;;
2018-10-22 08:48:47;205;644;94;Kein Fehler erkannt;5.95;660;0.00;;;;;;;;
2018-10-22 08:48:49;204;640;94;Kein Fehler erkannt;5.57;660;0.00;;;;;;;;
2018-10-22 08:48:52;204;640;93;Kein Fehler erkannt;6.40;660;0.00;;;;;;;;
2018-10-22 08:48:54;203;637;98;Kein Fehler erkannt;1.41;660;0.00;;;;;;;;
2018-10-22 08:48:56;204;640;95;Kein Fehler erkannt;4.82;660;0.00;;;;;;;;
2018-10-22 08:48:59;204;640;96;Kein Fehler erkannt;4.01;660;0.00;;;;;;;;
2018-10-22 08:49:01;204;640;95;Kein Fehler erkannt;5.21;660;0.00;;;;;;;;
2018-10-22 08:49:04;204;640;97;Kein Fehler erkannt;2.29;660;0.00;;;;;;;;
2018-10-22 08:49:06;204;640;95;Kein Fehler erkannt;5.02;660;0.00;;;;;;;;
2018-10-22 08:49:09;204;640;94;Kein Fehler erkannt;5.66;660;0.00;;;;;;;;
2018-10-22 08:49:11;204;640;96;Kein Fehler erkannt;3.91;660;0.00;;;;;;;;
2018-10-22 08:49:14;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:49:16;204;640;96;Kein Fehler erkannt;3.41;660;0.00;;;;;;;;
2018-10-22 08:49:19;204;640;96;Kein Fehler erkannt;3.41;660;0.00;;;;;;;;
2018-10-22 08:49:21;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:49:24;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:49:26;204;640;98;Kein Fehler erkannt;1.76;660;0.00;;;;;;;;
2018-10-22 08:49:28;204;640;96;Kein Fehler erkannt;3.60;660;0.00;;;;;;;;
2018-10-22 08:49:31;204;640;95;Kein Fehler erkannt;4.35;660;0.00;;;;;;;;
2018-10-22 08:49:34;204;640;94;Kein Fehler erkannt;5.55;660;0.00;;;;;;;;
2018-10-22 08:49:36;204;640;95;Kein Fehler erkannt;4.61;660;0.00;;;;;;;;
2018-10-22 08:49:39;204;640;96;Kein Fehler erkannt;3.24;660;0.00;;;;;;;;
2018-10-22 08:49:41;204;640;98;Kein Fehler erkannt;1.32;660;0.00;;;;;;;;
2018-10-22 08:49:44;204;640;95;Kein Fehler erkannt;4.83;660;0.00;;;;;;;;
2018-10-22 08:49:46;204;640;96;Kein Fehler erkannt;3.23;660;0.00;;;;;;;;
2018-10-22 08:49:49;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:49:51;204;640;99;Kein Fehler erkannt;0.44;660;0.00;;;;;;;;
2018-10-22 08:49:53;204;640;96;Kein Fehler erkannt;4.08;660;0.00;;;;;;;;
2018-10-22 08:49:56;204;640;96;Kein Fehler erkannt;3.42;660;0.00;;;;;;;;
2018-10-22 08:49:58;204;640;95;Kein Fehler erkannt;5.03;660;0.00;;;;;;;;
2018-10-22 08:50:01;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:50:03;205;644;94;Kein Fehler erkannt;5.76;660;0.00;;;;;;;;
2018-10-22 08:50:06;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:50:09;204;640;96;Kein Fehler erkannt;3.41;660;0.00;;;;;;;;
2018-10-22 08:50:11;204;640;95;Kein Fehler erkannt;4.22;660;0.00;;;;;;;;
2018-10-22 08:50:14;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:50:16;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:50:18;204;640;98;Kein Fehler erkannt;1.32;660;0.00;;;;;;;;
2018-10-22 08:50:21;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:50:23;204;640;95;Kein Fehler erkannt;4.22;660;0.00;;;;;;;;
2018-10-22 08:50:26;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:50:28;204;640;96;Kein Fehler erkannt;4.08;660;0.00;;;;;;;;
2018-10-22 08:50:31;205;644;94;Kein Fehler erkannt;6.03;660;0.00;;;;;;;;
2018-10-22 08:50:33;204;640;95;Kein Fehler erkannt;4.92;660;0.00;;;;;;;;
2018-10-22 08:50:36;204;640;95;Kein Fehler erkannt;4.95;660;0.00;;;;;;;;
2018-10-22 08:50:38;204;640;95;Kein Fehler erkannt;4.83;660;0.00;;;;;;;;
2018-10-22 08:50:41;204;640;96;Kein Fehler erkannt;4.08;660;0.00;;;;;;;;
2018-10-22 08:50:43;204;640;97;Kein Fehler erkannt;2.46;660;0.00;;;;;;;;
2018-10-22 08:50:46;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:50:48;203;637;99;Kein Fehler erkannt;0.62;660;0.00;;;;;;;;
2018-10-22 08:50:50;203;637;98;Kein Fehler erkannt;1.21;660;0.00;;;;;;;;
2018-10-22 08:50:53;204;640;95;Kein Fehler erkannt;4.81;660;0.00;;;;;;;;
2018-10-22 08:50:55;204;640;95;Kein Fehler erkannt;4.27;660;0.00;;;;;;;;
2018-10-22 08:50:58;204;640;95;Kein Fehler erkannt;4.61;660;0.00;;;;;;;;
2018-10-22 08:51:01;204;640;97;Kein Fehler erkannt;2.74;660;0.00;;;;;;;;
2018-10-22 08:51:03;203;637;98;Kein Fehler erkannt;1.26;660;0.00;;;;;;;;
2018-10-22 08:51:06;203;637;98;Kein Fehler erkannt;1.51;660;0.00;;;;;;;;
2018-10-22 08:51:08;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:51:11;204;640;96;Kein Fehler erkannt;4.18;660;0.00;;;;;;;;
2018-10-22 08:51:13;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:51:16;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:51:18;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:51:21;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:51:23;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:51:26;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:51:28;204;640;96;Kein Fehler erkannt;4.08;660;0.00;;;;;;;;
2018-10-22 08:51:31;204;640;96;Kein Fehler erkannt;3.94;660;0.00;;;;;;;;
2018-10-22 08:51:33;204;640;96;Kein Fehler erkannt;3.77;660;0.00;;;;;;;;
2018-10-22 08:51:36;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:51:38;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:51:40;204;640;95;Kein Fehler erkannt;4.36;660;0.00;;;;;;;;
2018-10-22 08:51:43;204;640;95;Kein Fehler erkannt;5.10;660;0.00;;;;;;;;
2018-10-22 08:51:45;204;640;98;Kein Fehler erkannt;1.76;660;0.00;;;;;;;;
2018-10-22 08:51:48;204;640;96;Kein Fehler erkannt;3.41;660;0.00;;;;;;;;
2018-10-22 08:51:50;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:51:53;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:51:55;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:51:58;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:52:00;205;644;94;Kein Fehler erkannt;5.56;660;0.00;;;;;;;;
2018-10-22 08:52:03;204;640;97;Kein Fehler erkannt;2.49;660;0.00;;;;;;;;
2018-10-22 08:52:05;204;640;97;Kein Fehler erkannt;2.46;660;nan;;;;;;;;
2018-10-22 08:52:08;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:52:10;204;640;99;Kein Fehler erkannt;0.44;660;0.00;;;;;;;;
2018-10-22 08:52:13;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:52:15;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:52:18;204;640;97;Kein Fehler erkannt;2.98;660;0.00;;;;;;;;
2018-10-22 08:52:20;204;640;98;Kein Fehler erkannt;1.76;660;0.00;;;;;;;;
2018-10-22 08:52:23;204;640;97;Kein Fehler erkannt;2.98;660;0.00;;;;;;;;
2018-10-22 08:52:25;203;637;97;Kein Fehler erkannt;2.56;660;0.00;;;;;;;;
2018-10-22 08:52:28;203;637;98;Kein Fehler erkannt;1.38;660;0.00;;;;;;;;
2018-10-22 08:52:30;204;640;98;Kein Fehler erkannt;1.54;660;0.00;;;;;;;;
2018-10-22 08:52:33;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:52:35;204;640;95;Kein Fehler erkannt;4.36;660;0.00;;;;;;;;
2018-10-22 08:52:38;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:52:40;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:52:42;204;640;96;Kein Fehler erkannt;4.08;660;0.00;;;;;;;;
2018-10-22 08:52:45;204;640;97;Kein Fehler erkannt;2.49;660;0.00;;;;;;;;
2018-10-22 08:52:48;204;640;95;Kein Fehler erkannt;4.36;660;0.00;;;;;;;;
2018-10-22 08:52:50;204;640;97;Kein Fehler erkannt;2.46;660;0.00;;;;;;;;
2018-10-22 08:52:53;204;640;96;Kein Fehler erkannt;3.93;660;0.00;;;;;;;;
2018-10-22 08:52:55;204;640;96;Kein Fehler erkannt;4.08;660;0.00;;;;;;;;
2018-10-22 08:52:58;204;640;98;Kein Fehler erkannt;1.32;660;0.00;;;;;;;;
2018-10-22 08:53:00;204;640;95;Kein Fehler erkannt;4.61;660;0.00;;;;;;;;
2018-10-22 08:53:03;204;640;98;Kein Fehler erkannt;1.80;660;0.00;;;;;;;;
2018-10-22 08:53:05;204;640;95;Kein Fehler erkannt;4.61;660;0.00;;;;;;;;
2018-10-22 08:53:07;204;640;95;Kein Fehler erkannt;4.83;660;0.00;;;;;;;;
2018-10-22 08:53:10;204;640;96;Kein Fehler erkannt;3.41;660;0.00;;;;;;;;
2018-10-22 08:53:12;204;640;95;Kein Fehler erkannt;4.70;660;0.00;;;;;;;;
2018-10-22 08:53:15;204;640;95;Kein Fehler erkannt;4.36;660;0.00;;;;;;;;
2018-10-22 08:53:17;203;637;97;Kein Fehler erkannt;2.68;660;0.00;;;;;;;;
2018-10-22 08:53:20;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:53:22;204;640;97;Kein Fehler erkannt;2.56;660;0.00;;;;;;;;
2018-10-22 08:53:25;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:53:27;204;640;96;Kein Fehler erkannt;3.94;660;0.00;;;;;;;;
2018-10-22 08:53:30;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:53:32;204;640;99;Kein Fehler erkannt;0.44;660;0.00;;;;;;;;
2018-10-22 08:53:35;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:53:37;204;640;96;Kein Fehler erkannt;3.93;660;0.00;;;;;;;;
2018-10-22 08:53:39;204;640;94;Kein Fehler erkannt;5.37;660;0.00;;;;;;;;
2018-10-22 08:53:42;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:53:44;204;640;97;Kein Fehler erkannt;2.98;660;0.00;;;;;;;;
2018-10-22 08:53:47;205;644;94;Kein Fehler erkannt;5.64;660;0.00;;;;;;;;
2018-10-22 08:53:49;204;640;95;Kein Fehler erkannt;4.71;660;0.00;;;;;;;;
2018-10-22 08:53:52;204;640;97;Kein Fehler erkannt;2.98;660;0.00;;;;;;;;
2018-10-22 08:53:55;204;640;96;Kein Fehler erkannt;4.08;660;0.00;;;;;;;;
2018-10-22 08:53:57;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:54:00;204;640;95;Kein Fehler erkannt;4.83;660;0.00;;;;;;;;
2018-10-22 08:54:02;206;647;92;Kein Fehler erkannt;8.14;660;0.00;;;;;;;;
2018-10-22 08:54:04;204;640;96;Kein Fehler erkannt;3.41;660;0.00;;;;;;;;
2018-10-22 08:54:07;204;640;97;Kein Fehler erkannt;3.00;660;0.00;;;;;;;;
2018-10-22 08:54:09;204;640;96;Kein Fehler erkannt;3.77;660;0.00;;;;;;;;
2018-10-22 08:54:12;203;637;98;Kein Fehler erkannt;1.30;660;0.00;;;;;;;;
2018-10-22 08:54:14;204;640;96;Kein Fehler erkannt;3.78;660;0.00;;;;;;;;
2018-10-22 08:54:17;203;637;97;Kein Fehler erkannt;2.54;660;0.00;;;;;;;;
2018-10-22 08:54:19;203;637;98;Kein Fehler erkannt;1.49;660;0.00;;;;;;;;
2018-10-22 08:54:22;205;644;93;Kein Fehler erkannt;6.77;660;0.00;;;;;;;;
2018-10-22 08:54:24;205;644;94;Kein Fehler erkannt;5.42;660;0.00;;;;;;;;
2018-10-22 08:54:26;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:54:29;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:54:32;204;640;96;Kein Fehler erkannt;3.62;660;0.00;;;;;;;;
2018-10-22 08:54:34;204;640;97;Kein Fehler erkannt;3.00;660;0.00;;;;;;;;
2018-10-22 08:54:36;204;640;96;Kein Fehler erkannt;3.94;660;0.00;;;;;;;;
2018-10-22 08:54:39;205;644;94;Kein Fehler erkannt;5.76;660;0.00;;;;;;;;
2018-10-22 08:54:41;205;644;94;Kein Fehler erkannt;5.86;660;0.00;;;;;;;;
2018-10-22 08:54:44;205;644;93;Kein Fehler erkannt;6.64;660;0.00;;;;;;;;
2018-10-22 08:54:46;204;640;97;Kein Fehler erkannt;2.98;660;0.00;;;;;;;;
2018-10-22 08:54:49;204;640;94;Kein Fehler erkannt;5.37;660;0.00;;;;;;;;
2018-10-22 08:54:51;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:54:54;204;640;96;Kein Fehler erkannt;4.08;660;0.00;;;;;;;;
2018-10-22 08:54:56;205;644;94;Kein Fehler erkannt;5.64;660;0.00;;;;;;;;
2018-10-22 08:54:59;205;644;94;Kein Fehler erkannt;6.08;660;0.00;;;;;;;;
2018-10-22 08:55:01;205;644;93;Kein Fehler erkannt;6.41;660;0.00;;;;;;;;
2018-10-22 08:55:04;203;637;98;Kein Fehler erkannt;1.26;660;0.00;;;;;;;;
2018-10-22 08:55:06;203;637;98;Kein Fehler erkannt;1.89;660;0.00;;;;;;;;
2018-10-22 08:55:09;204;640;96;Kein Fehler erkannt;4.08;660;0.00;;;;;;;;
2018-10-22 08:55:11;204;640;95;Kein Fehler erkannt;4.88;660;0.00;;;;;;;;
2018-10-22 08:55:13;204;640;95;Kein Fehler erkannt;4.95;660;0.00;;;;;;;;
2018-10-22 08:55:16;204;640;95;Kein Fehler erkannt;5.23;660;0.00;;;;;;;;
2018-10-22 08:55:19;203;637;98;Kein Fehler erkannt;1.38;660;0.00;;;;;;;;
2018-10-22 08:55:21;203;637;98;Kein Fehler erkannt;1.55;660;0.00;;;;;;;;
2018-10-22 08:55:24;204;640;94;Kein Fehler erkannt;5.52;660;0.00;;;;;;;;
2018-10-22 08:55:26;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:55:29;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:55:31;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:55:34;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:55:36;205;644;94;Kein Fehler erkannt;5.76;660;0.00;;;;;;;;
2018-10-22 08:55:38;205;644;94;Kein Fehler erkannt;5.73;660;0.00;;;;;;;;
2018-10-22 08:55:41;205;644;93;Kein Fehler erkannt;6.82;660;0.00;;;;;;;;
2018-10-22 08:55:43;204;640;95;Kein Fehler erkannt;4.83;660;0.00;;;;;;;;
2018-10-22 08:55:46;204;640;95;Kein Fehler erkannt;4.36;660;0.00;;;;;;;;
2018-10-22 08:55:48;204;640;95;Kein Fehler erkannt;4.61;660;0.00;;;;;;;;
2018-10-22 08:55:51;204;640;96;Kein Fehler erkannt;4.08;660;0.00;;;;;;;;
2018-10-22 08:55:53;204;640;95;Kein Fehler erkannt;4.81;660;0.00;;;;;;;;
2018-10-22 08:55:56;205;644;94;Kein Fehler erkannt;6.19;660;0.00;;;;;;;;
2018-10-22 08:55:58;205;644;94;Kein Fehler erkannt;5.86;660;0.00;;;;;;;;
2018-10-22 08:56:01;204;640;94;Kein Fehler erkannt;5.37;660;0.00;;;;;;;;
2018-10-22 08:56:03;204;640;95;Kein Fehler erkannt;5.10;660;0.00;;;;;;;;
2018-10-22 08:56:06;204;640;95;Kein Fehler erkannt;5.03;660;0.00;;;;;;;;
2018-10-22 08:56:08;203;637;97;Kein Fehler erkannt;2.74;660;0.00;;;;;;;;
2018-10-22 08:56:10;204;640;96;Kein Fehler erkannt;3.43;660;0.00;;;;;;;;
2018-10-22 08:56:13;204;640;97;Kein Fehler erkannt;2.46;660;0.00;;;;;;;;
2018-10-22 08:56:16;204;640;97;Kein Fehler erkannt;2.46;660;0.00;;;;;;;;
2018-10-22 08:56:18;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:56:21;205;644;94;Kein Fehler erkannt;6.16;660;0.00;;;;;;;;
2018-10-22 08:56:23;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:56:26;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:56:28;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:56:31;204;640;95;Kein Fehler erkannt;4.83;660;0.00;;;;;;;;
2018-10-22 08:56:33;204;640;96;Kein Fehler erkannt;4.08;660;0.00;;;;;;;;
2018-10-22 08:56:35;205;644;93;Kein Fehler erkannt;6.37;660;0.00;;;;;;;;
2018-10-22 08:56:38;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:56:40;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:56:43;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:56:45;204;640;97;Kein Fehler erkannt;3.00;660;0.00;;;;;;;;
2018-10-22 08:56:48;204;640;95;Kein Fehler erkannt;4.36;660;0.00;;;;;;;;
2018-10-22 08:56:51;204;640;95;Kein Fehler erkannt;4.35;660;0.00;;;;;;;;
2018-10-22 08:56:53;204;640;95;Kein Fehler erkannt;5.13;660;0.00;;;;;;;;
2018-10-22 08:56:55;204;640;96;Kein Fehler erkannt;3.55;660;0.00;;;;;;;;
2018-10-22 08:56:58;204;640;96;Kein Fehler erkannt;3.77;660;0.00;;;;;;;;
2018-10-22 08:57:00;204;640;96;Kein Fehler erkannt;3.77;660;0.00;;;;;;;;
2018-10-22 08:57:03;204;640;94;Kein Fehler erkannt;5.27;660;0.00;;;;;;;;
2018-10-22 08:57:05;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:57:08;204;640;95;Kein Fehler erkannt;4.83;660;0.00;;;;;;;;
2018-10-22 08:57:11;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:57:13;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:57:16;204;640;97;Kein Fehler erkannt;2.24;660;0.00;;;;;;;;
2018-10-22 08:57:18;203;637;96;Kein Fehler erkannt;4.12;660;0.00;;;;;;;;
2018-10-22 08:57:20;203;637;95;Kein Fehler erkannt;4.51;660;0.00;;;;;;;;
2018-10-22 08:57:23;204;640;98;Kein Fehler erkannt;2.08;660;0.00;;;;;;;;
2018-10-22 08:57:25;204;640;96;Kein Fehler erkannt;3.22;660;0.00;;;;;;;;
2018-10-22 08:57:28;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 08:57:30;204;640;95;Kein Fehler erkannt;4.36;660;0.00;;;;;;;;
